x,y,user
34697.2384709768,171166.524182494,P9
35337.2015025955,170730.125390711,P9
35348.5082699386,170605.763040721,P9
35493.2348919301,170895.188146152,P9
35341.7242095328,170637.418911628,P9
35269.9146993865,170686.610104611,P9
35299.0815441245,170614.299973837,P9
34564.0032166116,170680.288159546,P9
34237.0761151486,170718.865868115,P9
33667.9534421897,170257.686897503,P9
33696.3818857951,170272.914940359,P9
33539.0101444077,170379.51124035,P9
33534.9489381783,170458.697063201,P9
34120.7779367626,170382.556848921,P9
34917.7896592732,170335.857517496,P9
35179.3221104294,170215.971289194,P9
33234.5119773478,170116.989010631,P9
33208.6217876356,170034.757579209,P9
32296.1425880132,168993.990068384,P9
32438.2848060405,169587.883739765,P9
31230.8143539405,166735.11756584,P9
31997.367029731,166963.538208679,P9
30905.9178555922,166963.538208679,P9
33109.1222350165,165136.126920385,P9
33185.2698518169,165136.126920385,P9
35277.1141104294,162344.780519313,P9
35195.8899858423,162425.996747877,P9
35541.0925153374,162476.75689073,P9
37166.9595092024,159630.912554468,P9
39430.3435809344,157411.033070751,P9
38176.4461576215,157886.840191622,P9
38120.6045719679,157922.372291619,P9
37602.8007777253,156947.777548841,P9
37567.2652232184,156739.660963143,P9
37526.6531609249,156399.568006028,P9
37600.5394242567,156670.119567435,P9
37607.2773345917,156420.841120442,P9
37580.3256932515,156346.731311877,P9
37014.3412251061,156673.488195097,P9
37007.6033147711,156744.229376,P9
37138.9925663048,156794.758790931,P9
37496.1018140632,156067.135215925,P9
38435.6711052383,155584.129383886,P9
38560.322446437,155836.776458541,P9
38452.5158810759,155836.776458541,P9
37586.6944030202,155920.992150093,P9
37744.0661444077,156208.80216007,P9
37772.4945880132,156230.121420068,P9
37662.8420198206,156091.03862865,P9
37600.4471241151,156066.535323328,P9
38450.2545276073,156014.759977618,P9
39588.7767739499,155847.251506203,P9
41516.51138084,155342.649540659,P9
43374.5132307692,155654.824419205,P9
61324.2140632373,155486.300744933,P9
71731.7011269466,154611.934211498,P9
55239.6502803209,155688.233822319,P9
76575.5202567248,180289.367783962,P9
44936.9238773006,159724.357362902,P9
78036.3545974516,183364.509529168,P9
42809.9594148183,163943.032835417,P9
43329.1477111845,155752.191602314,P9
43790.6484190656,155694.509621799,P9
73845.8820198206,181074.581048314,P9
69346.2501179801,186842.779099795,P9
91786.7220386975,185343.04760641,P9
73885.7556809815,185191.044051358,P9
73669.173398773,183960.064441587,P9
74565.9615743275,186160.424343097,P9
74200.4530136857,187140.095100161,P9
75033.0002907031,189033.448428579,P9
75758.9409042,189048.676471435,P9
75823.6894535158,189352.406708033,P9
75951.8020500236,189634.586956712,P9
76010.6895403492,189614.282899571,P9
75992.4141123171,189552.35552529,P9
75878.7003378952,189242.718653886,P9
75960.9397640396,189265.053116742,P9
75607.6148220858,189182.82168532,P9
75219.908077395,188287.412765392,P9
76538.461749882,186449.987885282,P9
84713.346839075,167469.339959417,P9
68090.3220915526,169543.814706651,P9
41447.0093742331,117790.11127565,P10
46822.5696196319,119172.263819954,P10
30235.1265766871,116561.531236269,P10
50201.493202454,116868.676246114,P10
48552.735773478,119969.244208331,P10
25391.2151467673,120242.241485711,P10
28257.965243983,117284.770980756,P10
25618.7349957527,104499.398490104,P10
26847.3421802737,103239.993200335,P10
15380.341791411,116532.644100427,P10
15971.893398773,117215.137293878,P10
16062.9013383671,117442.635025029,P10
17109.4926436998,112483.18448595,P10
17618.2510240679,114042.074618551,P10
20448.1733647947,113051.698085904,P10
10042.947654554,112394.538818295,P10
6586.39965266635,112438.238686733,P10
4625.66774516281,112882.897538126,P10
16491.12784521,113226.497559656,P10
23646.7886210476,113853.0623048,P10
21568.0509825389,99680.6458378971,P10
18596.6325247758,97784.0161729858,P10
15059.2295988673,100775.357536899,P10
17956.8079433695,103021.12469347,P10
18913.5912109485,103128.920778656,P10
20934.9643114676,99329.1087758476,P10
24276.9678376592,101269.438309196,P10
23953.5481415762,100784.355925859,P10
21271.8598282208,100757.406904563,P10
18414.9858461538,97806.4890725944,P10
17821.8189863142,97002.4945553868,P10
19182.8768739971,96854.274938256,P10
25719.6190504955,102663.496414278,P10
26953.994993865,103623.647589136,P10
26973.7933742331,104695.655660607,P10
28119.0996809815,105150.974141999,P10
25821.2876564417,105156.973067972,P10
28496.4688098159,110553.606873769,P10
27891.7182822085,113173.937739011,P10
27879.7192638036,112855.994662413,P10
30213.5283435582,113719.840002603,P10
28525.2664539877,115315.554311565,P10
28083.1026257668,115441.531757009,P10
28919.0650080226,119963.845174954,P10
28972.9682907031,123484.384100903,P10
28902.1279320434,125145.071392716,P10
30101.4759716847,128891.58524553,P10
28430.4742085889,129470.989203405,P10
28376.5709259084,131640.385417775,P10
29279.4509108069,136922.393591892,P10
28838.9484851344,137887.57463545,P10
29054.5616158565,137429.441273409,P10
28713.4664426616,137153.952134471,P10
26726.0136441717,140091.118582285,P10
26690.016588957,139992.136303721,P10
24292.6127116564,144293.966119347,P10
24832.5685398773,143736.066003807,P10
21590.4337668711,145230.998356414,P10
22747.8313921661,145324.950766276,P10
23948.8408343558,145131.416185253,P10
20559.1181349693,145149.412963173,P10
17270.187190184,145041.43229565,P10
13780.8726380368,143334.13796358,P10
12359.5889079754,142933.409708548,P10
10513.5399263803,141077.342012335,P10
10117.5723190184,140831.386047419,P10
7945.15003680981,137033.466013571,P10
8449.10880981594,137087.456347333,P10
6316.28328834355,135074.216790613,P10
6490.26905521472,136016.048168459,P10
6751.84765644171,134673.488535581,P10
7693.77060122699,134445.529348586,P10
8873.27411042945,135031.024523604,P10
26378.9189617744,137139.50856655,P10
33473.9385445965,135623.626118621,P10
34541.9896328456,135623.626118621,P10
45270.8196394525,128599.66827854,P10
38005.36784521,132767.076006774,P10
35862.7123586597,135071.217327626,P10
36307.4144407739,134707.405540123,P10
34817.5517055214,135581.126035377,P10
35769.9045663048,133421.835703994,P10
35966.6423180745,133369.645048024,P10
36789.7288305804,133578.407671903,P10
37432.9685172251,130615.399696819,P10
39278.6944483246,127458.53412162,P10
40341.8074789995,127120.748443725,P10
46291.4284549315,123749.029027505,P10
51642.8983633789,121745.295461174,P10
51265.5753846153,121044.620907464,P10
50538.2502689948,120976.786898379,P10
50365.6028541765,120868.390920595,P10
49715.994457763,119912.669721842,P10
49117.7510901368,119940.772382748,P10
53604.7840226521,120963.912280328,P10
53504.407618688,120835.442973325,P10
52444.4327928268,120642.739012821,P10
48550.8436205757,120054.613539493,P10
48963.0099027843,120143.766808576,P10
48989.4077432751,120005.653074432,P10
49134.9650665408,120119.632667929,P10
50526.666601227,120959.943760069,P10
51389.9959754601,122572.455061756,P10
52588.6979141104,123918.014157621,P10
53671.6093251533,125082.405689085,P10
55992.2194846625,126374.574343786,P10
56539.9746748466,126657.123757139,P10
56749.9574969325,126597.134497404,P10
57835.8686625766,124099.181722022,P10
57121.3271165644,124080.585051504,P10
55017.2992392638,128940.914875266,P10
53804.7984294478,129882.146360514,P10
53619.413595092,128614.573302305,P10
52925.8703312883,125906.65811785,P10
50465.4716073619,132438.888610437,P10
50595.0610061349,132208.529853053,P10
50764.8471165644,132204.930497469,P10
46005.4364662576,133621.276919822,P10
45566.8723435582,133171.357471806,P10
42903.6902085889,132570.864981855,P10
44343.5724171779,132417.89236953,P10
41402.0130552147,135232.588436315,P10
40283.7045398773,136954.880083318,P10
40691.6711656441,136744.917674244,P10
36755.3931779141,138934.525654586,P10
37656.657910335,139370.509136109,P10
35823.9462991977,141243.466116217,P10
37400.6173176026,139060.595391199,P10
25870.8066823973,151552.528110577,P10
29694.4784974044,154084.121016995,P10
33337.1497347805,161047.812723833,P10
39715.5048683341,164258.437904872,P10
40955.2803699858,163355.645691438,P10
39738.164553091,164625.664465621,P10
40568.9581274186,165624.439494631,P10
40811.5228994808,164320.780589412,P10
58437.0656347333,164408.180326288,P10
50567.8786144407,161782.265845332,P10
45191.1646172723,160547.779171146,P10
37125.885946201,161598.791001711,P10
33750.0082680509,161767.037802476,P10
32861.7117055214,162758.060373305,P10
32405.7490061349,162842.045336935,P10
31775.8005398773,162860.042114855,P10
31763.8015214724,163070.004523929,P10
33563.6542822085,163327.958340791,P10
34127.6081472392,163681.89497323,P10
34667.5639754601,163651.900343363,P10
35003.5364907975,163711.889603098,P10
35567.4903558282,161138.350360449,P10
34247.5983312883,161420.299881206,P10
37274.3507239263,158721.38308571,P10
34918.3434601227,158287.660737823,P10
34642.3660368098,158065.700476802,P10
34756.3567116564,157951.720883305,P10
34096.4106993865,157339.830434004,P10
38042.8878527607,155657.131698426,P10
37898.8996319018,155255.203658199,P10
41285.6225766871,154568.326634228,P10
41741.5852760736,154526.334152414,P10
43822.8150184049,153734.475923906,P10
43120.8724417177,153254.561846023,P10
42868.8930552147,154382.359929049,P10
42882.2304256724,154347.473867233,P10
44326.773791411,155756.113976989,P10
44620.7497423312,155696.124717254,P10
44511.0048739971,155941.25006165,P10
44529.7418027371,155972.675204634,P10
44781.536588957,155936.12790178,P10
43857.5660217083,155835.668964515,P10
42931.103350637,156216.323890329,P10
42068.6508277489,156452.127826673,P10
39472.1555450684,156114.388294363,P10
40819.9683624351,156251.440680066,P10
41528.1411986786,155916.423737236,P10
41094.0997829164,155276.845937288,P10
45510.6615573383,154523.05781592,P10
50552.9721415762,153085.161405647,P10
49638.8315394053,157659.665479562,P10
49478.9215441245,157317.034515304,P10
48382.3958621991,157324.648536732,P10
48209.6561472392,160473.34634349,P10
47594.0603529966,160544.687416991,P10
50571.4321698914,159973.635809894,P10
51287.219767815,160026.93395989,P10
52827.063029731,158458.814710407,P10
52682.7979084473,157439.320313996,P10
51579.072815479,155615.508381286,P10
51533.3842453987,155044.45677419,P10
53589.3698990089,155151.053074181,P10
53924.4194129306,155242.421331317,P10
54130.0179782916,155211.965245605,P10
54883.8793846153,155067.298838474,P10
54910.1387748938,155071.267358733,P10
55199.8689193015,155003.894805492,P10
54101.5895346861,155057.792848085,P10
55112.3222350165,154199.300395687,P10
57054.0864634261,154374.42288853,P10
58688.9527210948,152054.499777809,P10
55772.4989976404,152274.89108896,P10
54196.2433298725,152503.311731798,P10
61014.6855384615,155381.45797715,P10
65023.7421878244,156718.757013405,P10
65554.3757017461,156322.827899151,P10
72233.9061972628,155436.3712226,P10
70809.9457630958,155489.669372595,P10
75600.9230618216,156279.128030713,P10
81235.2467541293,157230.096234273,P10
79879.8191750826,158600.620091304,P10
78996.5068201981,158395.04151275,P10
72692.1302501179,158835.870280636,P10
69585.3074846625,161527.080763535,P10
67951.0411779141,167265.653349823,P10
71676.736392638,170488.876275406,P10
75985.5839018404,172757.070186001,P10
80082.6487361963,176854.936518526,P10
88377.5701595092,179603.044507005,P10
89207.3022822085,180997.194903256,P10
89949.4415705521,185831.129452734,P10
89379.488196319,185489.190672242,P10
91818.8886380368,186116.078436477,P10
91556.7100858895,187480.23420286,P10
94486.2704294478,186868.343753559,P10
83235.3908220858,189706.435631641,P10
81621.5228466257,189446.082244389,P10
75695.2076564417,188316.484483572,P10
69602.1061104294,184990.080031244,P10
69681.899582822,184488.569819856,P10
58522.8124662576,179744.019267383,P10
49277.568785276,177320.453174073,P10
49704.1338895705,176408.616426095,P10
33660.8463312883,170344.902052041,P10
37935.4966380368,169932.775837659,P10
41009.6451533742,160319.496965061,P10
41307.8207607361,154985.251989389,P10
36759.5928343558,155748.915265821,P10
44393.3683435582,163091.600657434,P10
45521.8760245398,166453.998665603,P10
52165.1325644171,171230.343525735,P10
52752.9460160453,173194.391889472,P10
57209.6583520528,171273.581938329,P10
60001.5068843794,171222.360339632,P10
60513.7726701274,172067.516718135,P10
65463.9677130722,165863.104457209,P10
65925.0069202454,166964.368829198,P10
65483.8583935818,167713.726974462,P10
65453.3993468617,167505.610388765,P10
65382.5128381312,167614.606259145,P10
66387.476779613,167835.551317309,P10
71077.9392241623,167821.107749388,P10
73024.5492100047,170791.960473823,P10
74356.4402529495,172123.722039949,P10
76425.9017272298,176586.69223634,P10
89821.6520245398,181452.74411257,P10
93728.8093176026,184798.114400091,P10
94697.4531533742,181447.944971791,P10
94543.7734176498,173354.932377641,P10
69110.3771061821,155607.479049599,P10
35131.6029372345,144790.861772293,P10
49386.3445021236,132140.972717474,P10
56695.6388636149,114745.102597066,P10
91073.5188447381,122268.586388404,P10
73483.2347635677,120127.892727539,P10
70600.0090910807,111325.299481888,P10
86297.5403190184,128867.081940207,P10
89565.1960811703,128021.417960276,P10
84682.9339424256,129482.110289248,P10
90628.4014119868,129599.320073654,P10
91709.6975705521,129363.285409388,P10
92204.6570797546,129507.951816519,P10
92112.9568890986,127137.960746711,P10
91373.9558055686,127726.639967053,P10
90878.9962963662,127521.061388498,P10
91800.3824596507,125191.170831544,P10
87161.7926946673,122035.643478293,P10
85989.1193959414,122050.871521149,P10
84694.609910335,122393.502485407,P10
62676.1803869749,121090.443472785,P10
68311.1040302029,121295.329867574,P10
65179.7294270882,123164.964365604,P10
67023.886255781,123651.569553227,P10
65939.6364926852,124956.243661303,P10
65901.2857838603,125253.236642578,P10
65938.3442907031,125236.393504267,P10
65678.4270920245,120340.854599599,P10
65131.2718527607,119896.33418496,P10
64143.2449872581,117528.004356191,P10
64450.6044587069,116221.853589413,P10
65270.2297159037,115427.918809608,P10
70674.633755545,114915.702822636,P10
65975.8642982538,103212.21355852,P10
63235.2423445021,104134.202335068,P10
74202.4374667295,105969.135353621,P10
74627.8949693251,107662.72444712,P10
73761.5658404907,107651.32648777,P10
73866.3265011797,107272.102075074,P10
73617.0238187824,107117.145202619,P10
75763.0021104294,105816.255032464,P10
78183.9886739027,100227.517158761,P10
70832.974648419,98204.2640102245,P10
72551.2802340726,85129.5125597255,P10
76700.6330986314,80724.4550717707,P10
71764.7907277017,80128.3464123385,P10
50326.4675941481,99899.8835094378,P10
33525.0266729589,112632.373160354,P10
30886.8578763567,112350.654367519,P10
21119.4261444077,110454.67074079,P10
18235.046720151,108493.483403286,P10
29426.4388862671,123234.921071572,P10
16042.9183577159,119006.555026331,P10
9293.47050495516,114853.452429265,P10
20837.31076168,112606.485487499,P10
7197.33428975932,111905.672497036,P10
5481.24390750354,112059.337293127,P10
9968.27684001887,113591.093822094,P10
4666.64900802265,113315.373955233,P10
5412.89565266635,114685.897812265,P10
22433.3648098159,113196.733657711,P10
40064.7224539877,115486.523701811,P11
38221.6732269938,121936.568908561,P11
43121.7031429919,127102.29020996,P11
42091.9104634261,129326.553524196,P11
41363.8469466729,129149.908227067,P11
41573.5990184049,127493.374037851,P11
39797.7442944785,127259.415924883,P11
46691.7803190184,124110.579681372,P11
46583.7891533742,124452.518461863,P11
47852.085398773,121362.471692893,P11
48599.0242944785,122091.341198678,P11
49309.9661349693,121389.466859774,P11
50830.8417177914,120400.843859335,P11
56716.960196319,125871.864347203,P11
55149.888392638,126544.343948837,P11
47929.4790674846,135588.324746546,P11
48811.4069202454,135170.799498787,P11
48721.4142822085,134010.007322907,P11
32063.776981595,134347.14696262,P11
32297.7578404908,134122.187238612,P11
34088.6113374233,133780.248458121,P11
35987.456,136866.695871507,P11
36140.4434846625,136830.702315666,P11
33912.5026672958,138146.820528676,P11
34899.0065804624,141967.767209146,P11
35360.6457385559,141570.638309697,P11
45710.7682642756,163505.065093764,P11
45242.2988957055,162891.882568099,P11
36770.8534516281,155428.572618834,P11
33354.6406116092,156543.126919133,P11
40456.3981047664,153929.071853371,P11
39397.5770306748,156177.838472929,P11
35185.9215705521,157797.548485785,P11
31987.5832147239,156651.153732241,P11
33369.8701349693,157098.07371727,P11
34125.8082944785,157170.060828953,P11
34111.1325719679,156875.882728327,P11
34010.7561680037,156924.058718453,P11
33906.364707881,156783.545413919,P11
42073.9580858895,153493.918992367,P11
41258.9016857008,153449.757668085,P11
42583.8702180273,154108.162866473,P11
45477.4796564417,152650.470000488,P11
55603.4512883435,152572.483962832,P11
53749.6029447852,152797.443686839,P11
69050.1512638036,158488.024865339,P11
70391.0415705521,156427.393793428,P11
74297.9219631902,153400.935639778,P11
74506.7048834355,153363.142406144,P11
73615.7777668711,154856.874973556,P11
80201.4390184049,159057.922832826,P11
70911.1990184049,167903.33918081,P11
71228.5730552147,166490.592114042,P11
77332.4737177913,173312.570731151,P11
77829.2330797546,172949.035817155,P11
77874.229398773,172832.056760671,P11
75894.3913619631,173129.003596361,P11
75730.6047607361,173229.185660119,P11
75443.2282699386,173524.332818017,P11
76269.914487966,173481.186696592,P11
77008.684821142,173641.773330345,P11
77281.9855403492,173785.147661113,P11
77090.9242472864,173986.434700317,P11
76918.9229334591,173571.493605286,P11
77162.6876073619,173597.796588401,P11
78688.9165983954,173352.117496992,P11
79909.2629202454,173053.417129094,P11
85541.6021595092,176815.943499698,P11
91987.4748466257,178817.185204471,P11
91528.512392638,178808.186815511,P11
92689.4174233128,180652.856552375,P11
94039.306993865,182768.077850645,P11
93742.3312883435,181967.221233177,P11
94444.2738650306,184305.002685066,P11
95632.1766871165,184988.880246049,P11
96487.1067484662,185258.831914858,P11
86356.3355092024,189741.829294885,P11
75957.9861595092,189022.558070657,P11
75966.9854233128,189067.550015459,P11
76461.9449325153,187492.831947405,P11
76533.9390429447,187573.817448048,P11
62781.2640981595,185913.914631169,P11
62682.272196319,186003.898520772,P11
64401.131582822,184744.124066329,P11
64414.3305030674,179297.099282355,P11
67942.0419141104,180106.954288782,P11
67987.0382331288,180214.934956306,P11
72194.4940368098,173073.813477404,P11
71382.1604907975,173181.794144928,P11
70825.4060368098,172866.850531317,P11
72201.9703482775,173486.07812854,P11
71685.3664558754,173528.901230874,P11
71714.8102010382,173523.548343082,P11
67484.8793128834,172948.435924557,P11
62996.0465276073,175814.122862117,P11
63086.0391656441,175724.138972514,P11
56405.5856687116,179352.289401311,P11
56375.5881226994,179364.287253258,P11
57521.494380368,179970.178776586,P11
57525.6940368098,181893.434443703,P11
56980.3386503067,182928.249174138,P11
59179.7587239263,183605.527916551,P11
62018.1265276073,184479.571430896,P11
47467.5168588957,175266.420920733,P11
47599.5060613496,174444.568062358,P11
51241.2081472392,174816.501472718,P11
51123.6177668711,174449.367203137,P11
41832.1778650306,172943.036891181,P11
38844.4222822085,175732.537468877,P11
31070.8582085889,162072.983027127,P11
36704.4896498348,155115.520974184,P11
40261.8294063237,154075.722520632,P11
39619.4204209532,154541.423758516,P11
38314.5271694195,155183.770293529,P11
38220.7502255781,155143.623635091,P11
38033.1963378952,155163.69696431,P11
38073.3468994808,155207.858288592,P11
37976.9855516753,155260.048944562,P11
30403.1128343558,157720.808378908,P11
49603.1113846153,162730.096149152,P11
47633.1033128834,160694.152964901,P11
47693.744505899,160592.540388026,P11
48307.8173478055,147939.836452558,P11
49520.641208117,152608.754392179,P11
53320.4072864558,151728.80424303,P11
51872.3565153374,152530.491481017,P11
49172.5773742331,152485.499536215,P11
49316.565595092,152494.497925176,P11
54950.1047361963,152800.443149826,P11
69170.741398773,154223.38839075,P11
75579.0940783388,152851.341729432,P11
71657.6302633317,154852.306560699,P11
71695.888672015,156146.413329945,P11
80198.9007645115,156928.673276894,P11
50399.2924058518,161802.477611305,P11
43451.1223482774,162774.303619018,P11
54215.2110089665,169171.142966941,P11
57665.2057008022,169589.037379375,P11
61505.8607418593,170334.703877886,P11
74807.2341444077,174428.463253398,P11
73429.4237810287,173377.451422834,P11
66950.6460934403,173607.994762556,P11
68426.2484568192,173021.853549356,P11
73156.2615120339,175871.712551463,P11
48523.2458782444,169962.216720514,P11
24235.0174233128,143466.114334998,P11
25402.5219141104,142967.603586597,P11
25341.7422708824,142496.134150661,P11
26063.5755280792,146691.644539802,P11
25316.7750825861,146812.084515117,P11
21530.6694252005,148243.797417079,P11
21121.1336970269,149520.461155417,P11
16859.5900103822,150930.993234134,P11
16077.5309108069,149809.747824095,P11
16141.771809344,149789.674494875,P11
15579.6639471448,149002.799989485,P11
15551.5585540349,149059.005311298,P11
14837.5246588013,147882.431345549,P11
14821.464434167,147890.460677237,P11
14245.8346012269,148197.467250329,P11
9881.79160736196,140710.207742754,P11
10313.7562699386,140242.291516818,P11
3435.31896932515,133060.377341296,P11
6933.63278527607,132329.108265121,P11
8283.52235582822,131483.259702852,P11
7995.54591411043,122979.782135359,P11
7670.37251533742,126114.820849131,P11
9031.66115337423,129733.972888968,P11
9177.35692685228,129112.576449278,P11
9875.97669844266,129903.465620513,P11
9305.83872392638,130747.791378496,P11
11364.8702822085,127233.020650599,P11
15302.9481226993,121082.321849929,P11
13710.0784294478,123088.962588078,P11
12583.9705521472,135621.918731997,P11
10980.9016932515,136764.714129957,P11
10431.9466012269,137340.611023417,P11
18049.5234355828,142997.598216465,P11
18472.4888343558,142169.746432116,P11
27525.7482208588,138116.872044393,P11
25861.4843680981,128449.002945436,P11
27400.3584785276,128924.717775137,P11
27511.349398773,139662.795267774,P11
27070.3854723926,138484.006313973,P11
26570.3033053327,138334.171601388,P11
27819.1242208588,137766.534767538,P11
24474.997791411,121290.623017964,P11
24501.9494327513,121290.623017964,P11
25400.1221104294,122664.838521749,P11
25534.4188164228,122270.016901521,P11
27265.9694723926,113331.709492115,P11
26463.7427918829,112867.346476179,P11
25998.6423784804,104522.332845556,P11
24146.2708371873,103461.815024603,P11
20750.3640283152,101575.383533847,P11
16858.7131590372,95060.5499265831,P11
15251.629243983,95794.7261745756,P11
24940.7443058046,100874.616688969,P11
24576.8971477111,100941.98924221,P11
26210.0558527607,102168.308147955,P11
27001.9910674846,102123.316203153,P11
31969.5846871165,98847.9026216009,P11
32617.5316809816,99009.8736228865,P11
